movieId,title,genres,top_actors
196681,Keep in Touch (2015),Comedy|Drama|Romance,"['John Litel', 'Dick Purcell', 'Virginia Dale']"
5854,Sharky's Machine (1981),Crime|Drama|Romance,"['Dick Purcell', 'Ann Sheridan', 'Anne Nagel']"
279120,Charlotte (2021),Comedy|Drama,"['Dick Foran', 'June Travis', 'John Litel']"
183959,Tom Segura: Disgraceful (2018),Comedy,"['Rob Schneider', 'Tom Arnold', 'Jennifer Gibson']"
99355,"Woodmans, The (2010)",Documentary,"['Arturo de Córdova', 'Carmen Molina', 'Miguel Ángel Ferriz']"
232285,Atlantic: The Wildest Ocean on Earth (2015),Documentary,"['Priscilla Lane', 'Jeffrey Lynn', 'Roland Young']"
148072,"Olly, Olly, Oxen Free (1978)",Adventure,"['Luke Adams', 'Ben Askren', 'Josh Barnett']"
129939,Event 15 (2013),Mystery|Thriller,"['Caleb Scharf', 'Kelvin Long', 'Hakeem Oluseyi']"
115883,Boston Strangler: The Untold Story (2008),Crime|Drama|Mystery,"['Terri Abbott', 'James Bankston', 'Ryan Barrett']"
5125,Used Cars (1980),Comedy,"['John Holowach', 'Ricardo Cortes', 'Lyle Craker']"
7339,Quartet (1981),Drama|Romance,"['Jacob Newton', 'Derek Efrain Villanueva', 'Dylan Vox']"
197911,Okresní přebor - Poslední zápas Pepika Hnátka (2012),(no genres listed),"['James Monroe Iglehart', 'Todrick Hall', 'Chad Kimball']"
113468,D-Day the Sixth of June (1956),Drama|Romance|War,"['Liza Minnelli', 'Tony Bennett', 'Marisa Berenson']"
2400,Prancer (1989),Children|Drama|Fantasy,['Lisa Lampanelli']
43934,Deep Sea 3D (2006),Documentary|IMAX,"['Kathy Griffin', 'Tom Vize']"
199710,L'arroseur arrosé (1897),(no genres listed),"['Antonella Costa', 'Darío Grandinetti', 'Federico Luppi']"
178129,Adventures in Plymptoons! (2011),Documentary,"['Luis Tosar', 'Javier Gutiérrez', 'Álvaro Cervantes']"
161866,Rhythm on the Range (1936),Western,"['Matt Damon', 'Tian Jing', 'Willem Dafoe']"
281148,Menorah in the Middle (2022),Drama|Fantasy|Romance,
63836,"Manson Family, The (2003)",Crime|Drama|Horror,"['Paula Hutterová', 'Vladimir Kundrát', 'Rusena Machaloyá']"
123506,High Barbaree (1947),Action|Drama,"['Rafea Anad', 'Bunker Roy', 'Raouf Dabbas']"
81906,Snow and Ashes (2010),Drama|Thriller|War,"['Rory Scovel', 'Reggie Watts']"
246100,Rabbit Days (2016),Thriller,['Feliks Stawinski']
272547,Moonshot (2022),Comedy|Romance|Sci-Fi,"['Sverrir Gudnason', 'Peter Andersson', 'Malin Buska']"
235851,A Day for Thanks on Walton's Mountain (1982),(no genres listed),"['David Tennant', 'Janet Montgomery', 'Marcin Dorocinski']"
138496,The Jewel (2011),Drama,"['Hidetoshi Nishijima', 'Yûko Takeuchi', 'Toru Baba']"
170951,I Love You Both (2016),Comedy,"['Dyanik Zurakowska', 'José Palacio', 'Sergio Mendizábal']"
69766,News from a Personal War (Notícias de uma Guerra Particular) (1999),Documentary,"['Emma Penella', 'José Luis Gómez', 'José Luis Manzano']"
82608,Zerophilia (2005),Comedy|Romance,"['Pedro Mari Sánchez', 'Queta Claver', 'Asier Hernández']"
171265,I Am Heath Ledger (2017),Documentary,"['John Considine', 'Barry Coe', 'Cheryl Miller']"
78251,Friendship! (2010),Comedy,"['James Franco', 'Jennifer Beals', 'Bill Duke']"
179379,My Brother Khosrow,Drama,"['Hans Dagelet', 'Manou Kersting', 'Poal Cairo']"
225049,The Match (2020),Drama,"['Usain Bolt', 'Nugent Walker Jr.', 'Ricky Simms']"
45652,American Gun (2005),Drama,"['Olivier Gruner', 'Daphne Ashbrook', 'John Glover']"
198447,End of Summer (2017),Drama,"['Van Hansis', 'Gale Harold', 'Brianna Brown']"
269880,Until Cancer Do Us Part (2015),Documentary,"['Derek W. Adam', 'Jimmy Baxter', 'Ryon Baxter']"
208941,"Maria, Mirabella (1981)",Animation|Children|Comedy,"['Jade Metcalf', 'Maxwell charles Dean', 'Evan Candler']"
147600,Desecrated (2015),Horror|Thriller,"['Petra Silander', 'Olivier Gruner', 'Kendra Waldman']"
7390,Prey for Rock & Roll (2003),Drama|Musical,"['Kim Hee-ae', 'Ko Ah-sung', 'Kim Hyang-gi']"
7924,Stray Dog (Nora inu) (1949),Drama|Film-Noir|Thriller,"['Johnny Messner', 'Vinnie Jones', 'Estella Warren']"
193007,David Blaine: Beyond Magic (2016),Documentary,"['Haruka Ayase', 'Mao Daichi', 'Charlotte Kate Fox']"
8689,"Shock to the System, A (1990)",Comedy|Crime|Thriller,['Kyle Kinane']
277896,Hold Your Fire (2021),Documentary,"['Haruna Kawaguchi', 'Sôta Fukushi', 'Nanami Abe']"
153770,Dil Dosti Etc (2007),Drama,"['Damion Cruzz', 'Bruce Cumings', 'James Joseph Dresnok']"
165311,Mending Fences (2009),(no genres listed),"['Neil Breen', 'Joy Senn', 'Elizabeth Sekora']"
171957,Monster High: Why Do Ghouls Fall in Love? (2011),Animation|Fantasy,"['Benjamin Höppner', 'Leonie Brandis', 'Randy Herbst']"
278206,Maneater (2022),Horror|Thriller,"['Kenneth Nkosi', 'Rapulana Seiphemo', 'Jodie Whittaker']"
155378,The Rocket Post (2004),Drama,"['Smokey Robinson', 'Mavis Staples', 'Willa Ward']"
195693,A Lullaby for Men (1977),Children|Drama|Romance,"['Clarissa Ainley', 'Jim McBride']"
228193,Parey Hut Love (2019),(no genres listed),"['Lee Sun-kyun', 'Kim Go-eun', 'Jang Hyun-sung']"
129291,Zero (2012),Drama,"['Maja Komorowska', 'Piotr Fronczewski', 'Marek Piwowski']"
131826,Iliza Shlesinger: Freezing Hot (2015),Comedy,"['Najarra Townsend', 'J.J. Soria', 'Howard Booth']"
77141,"Farewell to Arms, A (1957)",Drama|Romance|War,"['Christina Chambers', 'Tricia Helfer', 'Lauren Stamile']"
112774,"Severed Arm, The (1973)",Crime|Horror,"['Dudley Moore', 'Eddie Foy Jr.', 'Suzy Kendall']"
171825,The Kopeck (2002),Comedy,['Mayf Nutter']
122435,They Came from Beyond Space (1967),Sci-Fi,"['Patricia Neal', 'Pamela Brown', 'Nicholas Clay']"
198749,Blood Money (1988),Action|Thriller,"['Roland Young', 'George Grossmith', 'John Loder']"
270382,Roaring Road (1926),Thriller,"['Jan Tríska', 'Zdenek Sverák', 'Libuse Safránková']"
280022,Descendant (2022),Documentary,"['Wyatt Ralff', 'Quinn McColgan', 'Danny Nucci']"
180511,Christ Stopped at Eboli (1979),Drama|War,"['Richard Schaal', 'Hugh Webster', 'Rex Sevenoaks']"
216943,Mass for the Dakota Sioux (1964),(no genres listed),['Massimo Bottura']
204350,Blessings: The Tsoknyi Nangchen Nuns of Tibet (2009),Documentary,"['Viktor Rakov', 'Anastasiya Vertinskaya', 'Nikolay Burlyaev']"
106208,Stuck (2013) ,Documentary,"['Nichola Burley', 'Martin McCann', 'Richard Dormer']"
185621,The Man That Was Turned Into Juice (1981),Drama,"['Olivia d&apos;Abo', 'Anthony Starke', 'Josh Reid']"
69518,Pornorama (2007),Comedy,"['Sultan Rahi', 'Mustafa Qureshi', 'Aasia']"
159604,Gonza the Spearman (1986),Drama,"['Meena Kumari', 'Guru Dutt', 'Rehman Khan']"
125443,Parrish (1961),Drama|Romance,"['Erkan Can', 'Haldun Boysan', 'Yildiray Sahinler']"
8057,Sweet Bird of Youth (1962),Drama,['George Carlin']
143371,Messner (2012),Adventure|Documentary,"['Sean Patrick Flanery', 'Tom Sizemore', 'Kip Pardue']"
132290,The Outsider (1961),Drama|War,"['Julia Lübbert', 'Emilia Ossandon', 'Mariana Loyola']"
267130,a-ha: The Movie (2021),Documentary,"['Xiaoming Huang', 'Ethan Juan', 'Purba Rgyal']"
109651,Bird of Paradise (1951),Adventure|Drama|Romance,"['John Payne', 'Karen Steele', 'Paul Kelly']"
284235,Nothing (2022),Drama|Thriller,"['Francis E. Butler', 'Annie Oakley']"
25831,These Three (1936),Drama|Romance,
154406,"Danny, The Champion of the World (1989)",Drama,"['Blanche Sweet', 'George Nichols', 'Francis J. Grandon']"
179913,The Drowning (2016),Drama|Thriller,"['Jackie Vernon', 'Loren Schein', 'Al Troupe']"
119442,Never Say Die (1994),Action|Drama|Thriller,"['Brit Marling', 'Jason Isaacs', 'Scott Wilson']"
187007,The Cage (1964),Fantasy,"['Tate Donovan', 'Diedrich Bader', 'Barbara Barrie']"
264039,The Big Hit (2020),Comedy|Drama,"['Eugene Domingo', 'Kean Cipriano', 'Cai Cortez']"
182633,Kilukkam (1991),Children|Comedy,"['Dario Argento', 'Romano Albani', 'Fiore Argento']"
178863,Stripped Naked (2010),Crime|Drama|Thriller,"['Wo-fu Chen', 'Szu Shih', 'Hung Wei']"
245170,Beutolomäus und der geheime Weihnachtswunsch (2006),Children,['Jon Richardson']
114060,The Drop (2014),Crime|Drama|Thriller,"['Lynda Steadman', 'Stephen McGann', 'Lee Oakes']"
117125,The Man Who Loved Yngve (2008),Comedy|Drama|Romance,"['Herbert Ballerina', 'Tony Sperandeo', 'Enrico Lo Verso']"
262861,Diana: The Musical (2021),Drama|Romance,"['Robert Frank', 'Sid Kaplan', 'June Leaf']"
181197,Zubeidaa (2001),Drama|Romance,"['Raymond Burr', 'Barbara Hale', 'William R. Moses']"
59834,100 Rifles (1969),Adventure|War|Western,"['Adèle Haenel', 'Olivier Bonnaud', 'Jérémie Renier']"
955,Bringing Up Baby (1938),Comedy|Romance,"['María León', 'Miki Esparbé', 'Jordi Sánchez']"
159789,Marguerite & Julien (2015),(no genres listed),"['Juanjo Menéndez', 'Carmen Sevilla', 'Massiel']"
173491,Negociador (2014),Comedy,"['Søren Malling', 'Jakob Oftebro', 'Ane Dahl Torp']"
286455,Wide Awake (2006),Documentary|Horror,"['Ching-Ying Lam', 'Biao Yuen', 'Fat Chung']"
151420,Wanted (1967),(no genres listed),"['Terri Cheney', 'Carlton Davis', 'Cheri Keating']"
219503,Devil's Circuit (1988),Documentary,['Kevin Conroy']
264964,Dreyfus Court Martial - Arrest Of Dreyfus (1899),(no genres listed),
203250,Tout ce qu'il me reste de la révolution (2019),Comedy|Drama,"['Trey Parker', 'Matt Stone']"
99020,Let Fury Have the Hour (2012),Documentary,"['Wes Stern', 'Joan Collins', 'Larry Hagman']"
7832,"Thin Man Goes Home, The (1945)",Comedy|Crime|Mystery,"['José Garcia', 'André Dussollier', 'Caroline Vigneaux']"
141964,White Settlers (2014),Horror|Mystery|Thriller,"['Donald Sumpter', 'Debbie Farrington', 'Marjorie Yates']"
230163,AFI Life Achievement Award: A Tribute to Al Pacino (2007),Documentary,"['Dorothy Davenport', 'Willis Robards', 'Maclyn King']"
210639,Leaving D.C. (2012),Drama|Horror|Mystery,"['Kathy Gagno', 'Maurizio Gagno', 'Robert Gagno']"
267782,S&M: Short and Male (2008),Documentary,"['Gaspard Proust', 'Audrey Fleurot', 'Anamaria Vartolomei']"
118498,"Baba Yaga, Devil Witch (1973)",Horror|Thriller,"['Jackie Chan', 'Yixing Zhang', 'Miya Muqi']"
288097,The Goetia Diaries (2022),Horror,"['Mayumi Tanaka', 'Kazuya Nakai', 'Akemi Okamura']"
134481,Three Tigers Against Three Tigers (1977),Comedy,"['Daniel Hirsch', 'Kelli Maroney', 'Nicole Rio']"
143379,The Victim (2006),Horror|Mystery|Thriller,"['Harry Carey', 'Hobart Bosworth', 'Frank Coghlan Jr.']"
269706,This Day and Age (1933),Crime|Drama,"['Faye Emerson', 'Van Johnson', 'George Meeker']"
174845,Return to Montauk (2017),Drama,"['Jillian Kesner', 'Darby Hinton', 'Rey Malonzo']"
135123,Jess + Moss (2011),Drama|Romance,"['Brad Johnson', 'Vernon Wells', 'Kevin Duffis']"
48059,"Boy Named Charlie Brown, A (1969)",Animation|Children|Comedy|Drama,"['Rebecca Holden', 'Chuck Wagner', 'Lynn-Holly Johnson']"
209115,Ajooba (1991),Action|Adventure|Fantasy,"['Kathryn Witt', 'William Steis', 'Laura Banks']"
104264,A Family Affair (1937),Comedy,"['Richard Norton', 'Corinne Wahl', 'William Steis']"
200002,The Film of Her (1996),(no genres listed),"['Robert Patrick', 'Linda Carol', 'Ed Crick']"
80449,Sue (1997),Drama,"['Deborah Tranelli', 'Kaz Garas', 'Bill McLaughlin']"
77316,City of Life and Death (Nanjing! Nanjing!) (2009),Drama|War,"['Nelly Tagar', 'Joy Rieger', 'Doron Tavory']"
161058,Here (2011),Adventure|Drama|Romance,"['Emma Rigby', 'Peter Porte', 'Sarah Stouffer']"
99068,Bluebeard (1972),Thriller,"['Michael Roche', 'Julie Smith', 'Michelle Smith']"
283363,The House That Jack Built (1900),Comedy,"['Danica McKellar', 'Kavan Smith', 'Tammy Gillis']"
248220,Love Is Five Seven Five (2005),Comedy,"['Jeremy Mockridge', 'Jella Haase', 'Ulrike Krumbiegel']"
234985,Wedding Cake (2013),Animation|Comedy,"['Radek Valenta', 'Andrea Cerná', 'Yvetta Blanarovicová']"
113580,Mary Had a Little... (1961),Comedy,"['Catherine Bell', 'Chris Potter', 'Catherine Disher']"
2941,South Pacific (1958),Musical|Romance|War,"['Catherine Bell', 'Chris Potter', 'Catherine Disher']"
1986,Halloween 5: The Revenge of Michael Myers (1989),Horror,"['Clark Gregg', 'Jessica Manuel', 'Jeff Prewett']"
125431,The Black Pimpernel (2007),Drama|Romance|Thriller,"['Tammin Sursok', 'Brent Bailey', 'Lindsey McKeon']"
211782,Primera Comunión (1969),Children|Drama,"['Italia Ricci', 'Nathan Parsons', 'Madison Pettis']"
186237,Pippin (1981),Comedy,"['Emma Samms', 'Paris Jefferson', 'Dirk Benedict']"
173295,The Underground World (1943),(no genres listed),"['Allan Edwall', 'Margaretha Krook', 'Jarl Kulle']"
190241,The Break-In (2016),Horror,"['Pedro Armendáriz Jr.', 'Narciso Busquets', 'Ernesto Gómez Cruz']"
121843,The House Across the Street (1949),Comedy|Crime|Drama|Romance,"['Lucyna Winnicka', 'Margit Makay', 'Károly Kovács']"
149444,The Harmonium in My Memory (1999),Drama|Romance,"['Nikolai Nademsky', 'Semyon Svashenko', 'Aleksandr Podorozhnyy']"
156511,Feudin' Fools (1952),Comedy,"['Helena Albergaria', 'Marat Descartes', 'Naloana Lima']"
158886,All Things Valentine (2016),Comedy|Romance,"['Linda de Mol', 'Tjitske Reidinga', 'Susan Visser']"
90664,"Gold of Naples, The (L'oro di Napoli) (1954)",Comedy,"['Paul Sorvino', 'Barbara Hale', 'William R. Moses']"
61236,Waltz with Bashir (Vals im Bashir) (2008),Animation|Documentary|Drama|War,"['Jamie-Lynn Sigler', 'Elliott Gould', 'Jonathan Bennett']"
270476,Opération Portugal (2021),Comedy,"['Gael García Bernal', 'Verónica Echegui', 'Ashley Hinshaw']"
187707,Hayflower and Quiltshoe (2002),Adventure|Children|Comedy,"['Kalki Koechlin', 'Revathi', 'Sayani Gupta']"
201713,Finding Oscar (2016),Crime|Documentary|Drama|Mystery,"['Ricardo Arreola', 'Babo', 'Alejandro Garza Cabral']"
186659,Carbon (2018),Adventure|Thriller,"['Jack Lord', 'Shirley Knight', 'Jack Weston']"
84512,Girls About Town (1931),Comedy,"['Fred Gwynne', 'Yvonne De Carlo', 'Al Lewis']"
166621,Love Is All You Need? (2016),Drama,"['Jonathan Daly', 'Karen Jensen', 'Robert Pine']"
99850,Grayeagle  (1977),Adventure|Drama|Romance|Western,"['Christian Figueiredo', 'Alessandra Negrini', 'Filipe Bragança']"
44421,"Personal Journey with Martin Scorsese Through American Movies, A (1995)",Documentary,"['Damien Bonnard', 'India Hair', 'Raphaël Thiéry']"
184413,The Ideal City (2013),Drama|Thriller,"['Alain Saadeh', 'Fouad Yammine', 'Wissam Fares']"
152101,Chemsex (2015),Documentary,
278628,The Band That Wouldn't Die (2009),Documentary,"['Keanu Reeves', 'Riccardo Scamarcio', 'Ian McShane']"
277726,Outsider (2018),Drama,"['Hugh Jackman', 'Patrick Stewart', 'Dafne Keen']"
3943,Bamboozled (2000),Comedy,"['Marina Suma', 'Richard Hatch', 'Barbara Cupisti']"
230299,Get a Life! (2012),Documentary,"['Martin Cummins', 'Christopher Masterson', 'Brandy Ledford']"
154925,It Was the Son (2012),Comedy|Crime|Drama,"['Josh Everett', 'James FitzGerald', 'Dutch Lowy']"
198229,Mr. Fish: Cartooning from the Deep End (2017),Documentary,"['George Carlin', 'Rick Ducommun', 'Anthony James']"
157091,Blood Diner (1987),Comedy|Horror,"['John Gallagher Jr.', 'Tony Goldwyn', 'Adria Arjona']"
164216,Deafula (1975),Horror,"['Furankî Sakai', 'Sachiko Hidari', 'Yôko Minamida']"
181659,Craig Ferguson: Tickle Fight (2017),Comedy,"['Ana Claudia Talancón', 'Daniel Giménez Cacho', 'José María de Tavira']"
221174,As Young as You Feel (1951),Comedy,"['Adrian Tofei', 'Sonia Teodoriu', 'Florentina Hariton']"
116409,Aglaya (2012),Drama,"['Cathy O&apos;Hanlon', 'Patrick Foster', 'Todd Nolf']"
111150,Always a Bride (1953),Comedy,"['Maiko Asano', 'Makoto Ashikawa', 'Mansaku Ikeuchi']"
205659,"São Paulo, Sociedade Anônima (1965)",Drama,"['Kumail Nanjiani', 'Zoe Kazan', 'Holly Hunter']"
128922,Heckler (2007),Comedy|Documentary,
1522,Ripe (1996),Drama,"['Aaron Eckhart', 'Carice van Houten', 'Catalina Sandino Moreno']"
143255,Narcopolis (2014),Mystery|Sci-Fi|Thriller,"['Susan Hayward', 'Kirk Douglas', 'Paul Stewart']"
175665,The Only Living Boy in New York (2017),Drama,"['Tom Jones', 'Jennifer O&apos;Neill', 'Kirk Douglas']"
228855,The Life Ahead (2020),Drama,"['Heather Sears', 'Bernard Lee', 'Erika Remberg']"
269270,Flaming Ears (1992),Fantasy|Sci-Fi,"['Han Hyo-joo', 'Yoo Yeon-seok', 'Chun Woo-hee']"
4016,"Emperor's New Groove, The (2000)",Adventure|Animation|Children|Comedy|Fantasy,"['Gad Elmaleh', 'Gérard Depardieu', 'Sabine Azéma']"
2918,Ferris Bueller's Day Off (1986),Comedy,"['Rahart Adams', 'Brec Bassinger', 'Tiera Skovbye']"
25893,"Memphis Belle: A Story of a Flying Fortress, The (1944)",Documentary|War,"['Eero Rinne', 'Tuula Nyman', 'Tauno Hautaniemi']"
134091,The Duel (1973),Drama,"['Alicia Leigh Willis', 'Rick Ravanello', 'Melissa Marty']"
188039,A French Lesson (1978),Drama,"['Scott Eastwood', 'Nick Chinlund', 'Andy Garcia']"
159119,Niceland (Population. 1.000.002) (2004),Drama,"['Petros Filippidis', 'Thanasis Tsaltabasis', 'Themis Bazaka']"
284435,The Year of the Dog (2022),Drama,"['Barry Humphries', 'Pamela Stephenson', 'Thaao Penghlis']"
128548,Sällskapsresan II - Snowroller (1985),Comedy,"['Michael Dorman', 'Emily Barclay', 'Ben Mendelsohn']"
169982,Power Rangers (2017),Action|Adventure|Sci-Fi,"['Natalia Oreiro', 'Lautaro Delgado', 'Javier Drolas']"
205309,Explosion of a Motor Car (1900),Comedy|Horror,"['Dimitrij Schaad', 'Ulrich Wessel', 'Patrick Finger']"
203545,The House of Bernarda Alba (1987),Drama,"['Ian Michaels', 'Christina Mauro', 'Evan Lee Dahl']"
139829,The Scapegoat (2013),Drama,"['Salvatore Ficarra', 'Valentino Picone', 'Vincenzo Amato']"
34189,Twin Sitters (1994),Thriller,"['Mary Wilcox', 'Lyle Waggoner', 'Christopher Stone']"
213864,Іловайськ (2019),Action|Drama|War,"['Aaron Tveit', 'Abby Elliott', 'Lauren Miller Rogen']"
112840,Bullets for O'Hara (1941),Crime|Drama|Romance,"['Casey Affleck', 'Rooney Mara', 'McColm Cephas Jr.']"
204682,End Trip (2018),Horror|Thriller,"['Sandrine Bonnaire', 'Jacques Gamblin', 'Antoine de Caunes']"
279516,How the Moon Fell from the Sky and No One Even Noticed (2018),Drama|Romance,"['Alec Baldwin', 'Stephen Fry', 'Thomas Fritsch']"
125407,Only The Brave (2006),Action|Drama,"['Sveva Alviti', 'Riccardo Scamarcio', 'Jean-Paul Rouve']"
198241,Anemic Cinema (1926),(no genres listed),"['Pascale Bussières', 'Alexis Martin', 'Serge Thériault']"
99446,Ultrasuede: In Search of Halston (2010),Documentary,
292487,Coffee Wars (2023),Comedy,"['Michael Koch', 'Melanie Winiger', 'Mia Aegerter']"
3836,Kelly's Heroes (1970),Action|Comedy|War,"['Anna Paquin', 'Kirby Morrow', 'Cam Clarke']"
121883,The Housekeeper's Daughter (1939),Comedy,"['Brittany Snow', 'Josh Janowicz', 'Clayne Crawford']"
161900,Twilight Time (1982),Drama,"['Melanie Winiger', 'Max Loong', 'Carlos Leal']"
240618,Furnace (2007),Crime|Horror|Mystery,"['Justin Theroux', 'Abbi Jacobson', 'Jackie Chan']"
279900,Code Name: Tiranga (2022),Action|Thriller,"['Hedy Lamarr', 'Dennis O&apos;Keefe', 'John Loder']"
277118,Older Than Ireland (2015),(no genres listed),
25807,"Black Cat, The (1934)",Adventure|Crime|Horror|Thriller,"['Shona Kay', 'Brad Johnson', 'Josh Bendoski']"
291453,299 Queen Street West (2023),Documentary,"['Jean-Pierre Léaud', 'Catherine-Isabelle Duport', 'Jacqueline Bir']"
272465,Everybody Hates Johan (2022),Comedy,"['Joaquim de Almeida', 'Emmanuelle Seigner', 'Nicolau Breyner']"
271967,Forgive Us Our Trespasses (2022),Drama|War,"['Adelino Tavares', 'São José Correia', 'Sofia Aparício']"
55908,"Man from Earth, The (2007)",Drama|Sci-Fi,"['Patrick Wilson', 'Ian McShane', 'John Leguizamo']"
49115,"Boynton Beach Bereavement Club, The (2005)",Comedy|Drama,"['Glenn Corbett', 'Cameron Mitchell', 'Sharon Acker']"
145006,Demon Witch Child (1975),(no genres listed),"['Troy Doherty', 'Flavia Watson', 'Raychel Diane Weiner']"
165949,You Will Know What to Do With Me (2016),Drama,['Neal Brennan']
134631,Living Images (2013),Comedy|Drama|Romance,
33896,3 Extremes (Three... Extremes) (Saam gaang yi) (2004),Horror,"['Grant Rosenmeyer', 'Lindsey Shaw', 'Reid Ewing']"
3580,Up at the Villa (2000),Drama,"['Fawnia Mondey', 'Esther Hanuka', 'John Comer']"
254776,Curse of the Forty-Niner (2002),Horror,"['Carole Landis', 'William Gargan', 'Richard Crane']"
86852,"Beaver, The (2011)",Drama,"['Kaoru Kobayashi', 'Toshihito Kokubo', 'Ayaka Miyoshi']"
227104,A Fire in the Cold Season (2019),Drama|Thriller,"['Kseniya Rappoport', 'Ivan Yankovskiy', 'Igor Mirkurbanov']"
273009,Silence Is a Falling Body (2017),Documentary,"['Molly Crabapple', 'Robert Crumb', 'Bernard Joubert']"
150798,Why Change Your Wife? (1920),Comedy|Drama|Romance,"['Hanyu Zhang', 'Tony Ka Fai Leung', 'Kenny Lin']"
116564,The Whistler (1944),Mystery|Thriller,"['Anne Claire Bourdin', 'Jérôme Tessier', 'Robert Combas']"
193829,Complicity (2000),Romance|Thriller,"['Cosmo Anzilotti', 'Jane Baer', 'Dave Bossert']"
121459,Wrong Side of Town (2010),Action|Crime,"['Dorothy Compton', 'Walt Disney', 'Marcellite Garner']"
264119,Autism: A Curious Case of the Human Mind,(no genres listed),"['Hollie Bahar', 'Vincent Seidle', 'Aaron Michael Johnson']"
188181,Re: Born (2016),Action|Crime|Drama|War,"['Yoshikazu Kotani', 'Atsumi Kanno', 'Yuuki Kawakubo']"
260053,Dead Hands Dig Deep (2016),Documentary,"['Mike Hall', 'Juliana Buhring', 'Jason Lane']"
197309,Stripped to Kill (1987),Crime|Drama,"['Manoj Bajpayee', 'Barry John', 'Delzad Hiwale']"
223059,Redfern Now: Promise Me (2015),Drama,"['Jessica Rothe', 'Anne Winters', 'Cokey Falkow']"
165647,Within (2016),Thriller,"['Kuniko Ashihara', 'Kyôko Enami', 'Chieko Harada']"
203160,The Last Black Man in San Francisco (2019),Drama,"['Lee Min-ki', 'Kim Go-eun', 'Kim Bo-ra']"
32349,Stella Dallas (1937),Drama,"['Kim Ju-hyuk', 'Moon Geun-young', 'Seong-ho Choi']"
176437,England Is Mine (2017),Drama,"['Moon Chae-won', 'Yoo Yeon-seok', 'Han Cheol-woo']"
1959,Out of Africa (1985),Drama|Romance,"['Bob Odenkirk', 'Amber Tamblyn', 'Stacy Keach']"
126142,The Cave of the Golden Rose (1991),Adventure|Children|Fantasy,"['Peyton Kennedy', 'Richard Schiff', 'Kip Pardue']"
188037,"Bezumnyy Den, ili Zhenitba Figaro (1974)",Comedy,"['Joseph Dermody', 'Orla Fitzgerald', 'Brian Gleeson']"
151689,Obsession: Radical Islam's War Against the West (2005),Documentary,"['Miles Szanto', 'Daniel Webber', 'Anni Finsterer']"
218897,The Show Must Go On: The Queen + Adam Lambert Story (2019),Documentary,"['Roberta Bayley', 'Andrew Bolton', 'Clem Burke']"
144934,Go Goa Gone (2013),Comedy|Horror,"['Hamad Almutaani', 'Maram Alzghoul', 'Shady Eldanf']"
200014,The Crossing (2018),Drama,"['Reda Kateb', 'Ludivine Sagnier', 'Johan Heldenbergh']"
139936,"Senza famiglia, nullatenenti cercano affetto (1972)",Comedy|Drama,"['Masaki Suda', 'Takumi Kitamura', 'Tôko Miura']"
280582,O Trapalhão na Ilha do Tesouro (1975),Adventure|Children|Comedy,"['Mirjana Karanovic', 'Boris Isakovic', 'Jasna Djuricic']"
145378,Sightings: Heartland Ghost (2002),Horror|Thriller,"['Mircea Postelnicu', 'Diana Cavallioti', 'Tania Popa']"
45950,"Inconvenient Truth, An (2006)",Documentary,"['Anne Bellec', 'Karen Blanguernon', 'Fidel Castro']"
179789,The Divine Tragedies (2015),Drama|Horror|Thriller,"['Adrian Grenier', 'Angela Trimbur', 'Fionnula Flanagan']"
268332,Caregiver (2008),Drama,"['Karl Merkatz', 'Alfred Böhm', 'Hans Holt']"
230025,Karaoke Crazies (2016),Fantasy|Mystery,"['Jürgen Klinsmann', 'Bastian Schweinsteiger', 'Lukas Podolski']"
189461,Midnight Runners (2017),Action|Comedy,"['Bertram Hiese', 'Antonia von Romatowski', 'Susanna Clasen']"
273871,Searching for Cannibal Holocaust (2021),Documentary|Horror,"['Gustave Kervern', 'Camille Cottin', 'Héloïse Dugas']"
175941,Squint Your Eyes (2003),Comedy|Drama,"['Baya Medhaffar', 'Ghalia Benali', 'Montassar Ayari']"
280034,El Gerente (2022),Comedy,"['Francis Biddle', 'Karl Dönitz', 'Hans Frank']"
80107,"Dance, Girl, Dance (1940)",Comedy|Drama,"['Loretta Leigh Bowman', 'Elizabeth Greene', 'G. Michael Smith']"
61262,Mirrors (2008),Horror|Mystery|Thriller,"['Alina Babak', 'Valeriya Dmitrieva', 'Igor Khripunov']"
187919,Youth (2002),Action|Drama,['Alonzo Bodden']
139098,Four Days in October (2010),Documentary,"['Steve-O', 'Sam Macaroni', 'Vanessa Tierradentro']"
265572,The Bezonians (2021),Crime,"['Rachel Feinstein', 'Amy Schumer', 'Booker Garrett']"
85794,"Green Years, The (1946)",Drama,
42900,Cul-de-sac (1966),Comedy|Crime|Drama|Thriller,['Josh Blue']
138148,The Haunting of Lisa (1996),Drama|Thriller,['Lewis Black']
198059,L Storm (2018),Action|Crime,"['François Fehner', 'Marion Bouvarel', 'Marc Barbé']"
286249,Five Branded Women (1960),Drama|War,"['Hannah Al Rashid', 'Yayan Ruhian', 'Cecep Arif Rahman']"
218873,Just One Time (1999),Comedy|Romance,"['Lee J. Cobb', 'Jane Wyatt', 'John Dall']"
211740,Clair Obscur (2016),Drama,
45730,Lady in the Water (2006),Drama|Fantasy|Mystery,"['Danny Glover', 'Maya Rudolph', 'José María Yazpik']"
188073,Лабиринт (1971),Animation,"['Fernando Bolaños', 'Kattia G. Zúñiga', 'Hernán Jiménez']"
